gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ACAD11,438.1727405046358,-0.040503041760177314,0.24658983210475413,-0.16425268395888754,0.8695322284425228,0.9999967806651209,ACAD11
ACAD10,472.3809352617967,-0.09818413261610057,0.1672583312907729,-0.5870208787711196,0.5571896843875346,0.9999967806651209,ACAD10
ACACB,204.69056920699236,-0.2241190648891088,0.22217810277624828,-1.0087360639442278,0.31310123110290367,0.9999967806651209,ACACB
ACACA,1864.5908105464828,-0.06950398151770489,0.15778348544813106,-0.4405022573832879,0.6595733776919811,0.9999967806651209,ACACA
ACAA2P1,76.99609838323391,-0.13934201945637534,0.35416203749218544,-0.39344143274940896,0.6939934730148268,0.9999967806651209,ACAA2P1
ACAA2,653.4154257442538,0.06268567627045768,0.1528277129615021,0.41017218052754895,0.6816796466830968,0.9999967806651209,ACAA2
ACAA1,585.2063176757333,0.049837319463231285,0.15248026652104227,0.3268443884596289,0.7437855844305438,0.9999967806651209,ACAA1
ABTB3,136.72632980233027,-0.053813540245476785,0.46260566729644825,-0.1163270233155009,0.907393369485691,0.9999967806651209,ABTB3
ABTB2,100.53817551546251,-0.3862918685487956,0.2712458945770401,-1.4241390423665186,0.15440622648336305,0.9999967806651209,ABTB2
ACE,53.60947738575649,-0.003803249500427331,0.3322616715381735,-0.01144654898899579,0.9908671747234061,0.9999967806651209,ACE
ACD,233.03415234189976,-0.03900585259839568,0.17999650682427756,-0.21670338656335886,0.82843950862284,0.9999967806651209,ACD
ACCS,381.6912602783034,0.07865496798934969,0.21909617668693177,0.3589974465950649,0.7195969994518963,0.9999967806651209,ACCS
ACBD7,97.3488219311185,0.0897509707229116,0.2663570226505123,0.33695740337462055,0.736149011350588,0.9999967806651209,ACBD7
ACBD6,605.7764763000413,0.044368018319773064,0.15208519897611314,0.2917313362409554,0.7704920480434498,0.9999967806651209,ACBD6
ACBD5,487.82920365211623,-0.08098719072265252,0.1677986676675271,-0.48264501648558317,0.6293478098459704,0.9999967806651209,ACBD5
ACBD4,136.17653094440078,0.014867965005154263,0.3258681749400541,0.04562570434467661,0.9636085813978339,0.9999967806651209,ACBD4
ACBD3,850.8048311034684,-0.17749141240364552,0.19329172803488642,-0.918256638336902,0.3584845227984791,0.9999967806651209,ACBD3
ACAT2,1540.3910799981907,0.2203539525716159,0.21950711226168043,1.0038579174096462,0.3154471030902418,0.9999967806651209,ACAT2
ACAT1,1205.136322180535,0.12127669569678928,0.20728017877534793,0.5850858312324693,0.5584900054062114,0.9999967806651209,ACAT1
ACAP3,497.61601270443975,0.13915252379025303,0.17438305657143108,0.7979704366132219,0.4248876462344502,0.9999967806651209,ACAP3
ACAP2-IT1,15.272223456748007,-0.004647887404515226,0.4873972855149476,-0.009536137238853546,0.9923913786462879,0.9999967806651209,ACAP2-IT1
ACAP2,1763.3649813384145,0.06062649222768522,0.1798171697419832,0.3371563033423183,0.7359990755797245,0.9999967806651209,ACAP2
ACAP1,1109.40148828662,0.05605763247327951,0.22035335163163683,0.25439881925186536,0.7991874630669293,0.9999967806651209,ACAP1
ACAN,3.208700004222755,-0.9552782329918198,1.0790259402927818,-0.885315354636067,0.3759865708327822,0.9999967806651209,ACAN
ACADVL,1678.2021693345132,0.13821466153645678,0.14638396425678196,0.9441926391199869,0.34507121604416047,0.9999967806651209,ACADVL
ACOT2,100.94130175072331,0.21266379968016777,0.23637133799909715,0.8997021444325033,0.36827878188517693,0.9999967806651209,ACOT2
ACOT13,319.5102054515106,0.0932629590914499,0.17398760066114027,0.5360322157271978,0.5919362856527833,0.9999967806651209,ACOT13
ACOT12,1.3280157524033604,0.5096398966005928,1.809498104549508,0.2816471016572148,0.7782141196924043,0.9999967806651209,ACOT12
ACOT11,341.9529675054548,0.180549204578078,0.2238544171089609,0.8065474289488596,0.41992727211215075,0.9999967806651209,ACOT11
ACOT1,21.932526087251293,0.5207296206017613,0.611616278032823,0.8513992176215686,0.39454762621858464,0.9999967806651209,ACOT1
ACO2,1789.3013012808442,-0.012497551326192697,0.1678710578849332,-0.07444732572519507,0.940654452770087,0.9999967806651209,ACO2
ACO1,879.1149485528633,0.10796918394122343,0.16632830603493187,0.6491329498573021,0.5162524458541076,0.9999967806651209,ACO1
ACLY,3811.712917998406,-0.017718731679713138,0.13507672311425065,-0.13117531482257141,0.8956366231221283,0.9999967806651209,ACLY
ACKR3,67.97003214426721,0.2804393447409159,0.3424214634092737,0.8189888038815057,0.41279280145090935,0.9999967806651209,ACKR3
ACKR2,40.53814993057785,0.18745081818929726,0.44705191833586294,0.4193043592947262,0.6749937110668285,0.9999967806651209,ACKR2
ACIN1,3724.635758751705,-0.08181863583828289,0.13358592680496623,-0.6124794564455661,0.5402205859617385,0.9999967806651209,ACIN1
ACHE,1.8211923758644026,-0.4237414523115148,2.0115137730219854,-0.21065799200316157,0.8331541564819362,0.9999967806651209,ACHE
ACER3,1153.4867933281744,-0.08702072174857131,0.1887188662386217,-0.4611129956585249,0.6447175384652609,0.9999967806651209,ACER3
ACER2,29.813612392759318,-0.21009484705306627,0.3497339002062797,-0.6007277159267327,0.5480213557056691,0.9999967806651209,ACER2
ACER1,7.768418830941822,-0.13948725602594803,0.6846457255932632,-0.20373640090293227,0.8385594949409249,0.9999967806651209,ACER1
ACE2,4.808048524386856,-0.5235518280551823,0.9881169707779749,-0.5298480276509915,0.5962173028487783,0.9999967806651209,ACE2
ACRBP,43.34214403766717,0.022057607628767146,0.3793816219207716,0.05814094925603317,0.9536363567531676,0.9999967806651209,ACRBP
ACR,1.5618448725192342,1.3344454697110146,1.620518123299504,0.8234684021885403,0.41024167873070805,0.9999967806651209,ACR
ACP7,10.722663922066465,0.8639791392014993,0.5897011216197435,1.4651136101426958,0.14288992400001257,0.9999967806651209,ACP7
ACP6,270.9842810655901,0.005088874188965529,0.19261535614606345,0.02641987788920916,0.97892243942025,0.9999967806651209,ACP6
ACP5,19.971758494962565,0.1313902310861271,0.5387310807430826,0.2438883438930197,0.8073172968714252,0.9999967806651209,ACP5
ACP3,24.142750619110657,0.6388931804160911,0.7828612395273075,0.8161001569088483,0.4144428542061761,0.9999967806651209,ACP3
ACP2,108.69115192611638,-0.14728318672667834,0.21525722259287658,-0.6842194884454128,0.49383657784228663,0.9999967806651209,ACP2
ACP1,1031.412648215223,0.05255145634441684,0.1430330491073265,0.3674077891256044,0.7133148623828797,0.9999967806651209,ACP1
ACOXL,5.729981931171468,1.241026310149215,0.7736249211125671,1.6041705434779268,0.10867646575640964,0.9999967806651209,ACOXL
ACOX3,221.54976456091475,0.12780185781938178,0.18863115075160614,0.6775225476288073,0.49807446910123876,0.9999967806651209,ACOX3
ACOX2,8.780005968930674,0.39042179304579,0.7461804488418659,0.5232270473606714,0.6008162614052244,0.9999967806651209,ACOX2
ACOX1,827.2155657793044,-0.061500372157348375,0.14547988462585024,-0.4227414141516332,0.6724839361733554,0.9999967806651209,ACOX1
ACOT9,436.5699660219136,0.06163734753396782,0.15244284918832904,0.4043308548885791,0.685969439023028,0.9999967806651209,ACOT9
ACOT8,201.94955054222925,0.04210587973874074,0.21717583238212707,0.19387921426107046,0.8462704594958739,0.9999967806651209,ACOT8
ACOT7,495.7609986065408,0.240266417935941,0.1741291497650005,1.3798173267382134,0.16764289639099939,0.9999967806651209,ACOT7
ACOT4,4.061060955227926,-1.0746933840933222,1.271966970015812,-0.8449066755876236,0.3981629469815964,0.9999967806651209,ACOT4
ACTA1,2.33727525500805,-0.7390661346156011,1.3736515347492806,-0.538030290739271,0.5905561366469095,0.9999967806651209,ACTA1
ACSS3,2.783945566483472,1.1661239267583423,1.4292803778792655,0.8158818555171177,0.4145677106495642,0.9999967806651209,ACSS3
ACSS2,668.8720261243939,0.17474062528507728,0.27243954765229494,0.6413922897423565,0.5212678411255443,0.9999967806651209,ACSS2
ACSS1,1168.3933634180348,-0.0009763211831567719,0.2322516648598717,-0.004203720923791148,0.9966459258554441,0.9999967806651209,ACSS1
ACSM3,1225.2825290905384,0.06023549705679192,0.2668255177441019,0.22574863740941212,0.8213969271983959,0.9999967806651209,ACSM3
ACSM2B,3.0222570300746314,0.17268770564776545,1.0473251950859332,0.16488451386257005,0.8690348817081721,0.9999967806651209,ACSM2B
ACSM2A,7.897503445075772,-0.11452413168233866,0.7503482081613642,-0.15262798049850207,0.8786916582720785,0.9999967806651209,ACSM2A
ACSM1,7.8295730496526925,-0.6057307475802725,0.918447959023929,-0.6595155900003377,0.5095647382984629,0.9999967806651209,ACSM1
ACSL6,18.27834645041191,0.0105867020986888,0.4300989051620263,0.024614575790888358,0.9803623930226103,0.9999967806651209,ACSL6
ACSL5,1174.5721822845862,-0.06496247103571332,0.13521621195312264,-0.4804340403962418,0.6309187942307953,0.9999967806651209,ACSL5
ACSL4,3568.0395159291534,0.05235300177533922,0.17377326752722588,0.30127189596142473,0.763207169709149,0.9999967806651209,ACSL4
ACSL3,1499.829474671847,-0.04582478003242353,0.21488501051820627,-0.21325256667235518,0.831129968834206,0.9999967806651209,ACSL3
ACSL1,581.9681666188102,-0.13451715598799546,0.2260101964722581,-0.5951818019170959,0.5517219533026476,0.9999967806651209,ACSL1
ACSF3,814.0828761159026,0.05347282366169703,0.1904041157261311,0.2808385914231496,0.7788342025993218,0.9999967806651209,ACSF3
ACSF2,446.1429232693255,0.08652127003748018,0.2745158686424371,0.3151776633728086,0.7526267639831867,0.9999967806651209,ACSF2
ACSBG1,11.15062752634844,0.7955356295208046,0.6042688102357172,1.316526049409164,0.1879975411254503,0.9999967806651209,ACSBG1
ACTG2,4.234083206438967,0.33601485027648736,0.9706112794206635,0.3461888990997995,0.7292007567755596,0.9999967806651209,ACTG2
ACTG1P9,18.367355179286246,-0.34476642639754834,0.4249684258668405,-0.811275392270148,0.4172075382992727,0.9999967806651209,ACTG1P9
ACTG1P3,10.474282897053357,-0.10544842229696695,0.6056433937751583,-0.17410975399182524,0.8617792077054326,0.9999967806651209,ACTG1P3
ACTG1P25,67.64443779363769,-0.10211729375803477,0.29949108098543575,-0.34096939856115693,0.7331266191703993,0.9999967806651209,ACTG1P25
ACTG1P24,2.195067668473298,-1.2001174146331481,1.3521715909244758,-0.8875481652536652,0.37478384665885767,0.9999967806651209,ACTG1P24
ACTG1P20,15.846522969352439,0.1868393611990004,0.49550631086502284,0.377067571294558,0.7061233898692243,0.9999967806651209,ACTG1P20
ACTG1P2,12.881936651207996,0.39239743399435095,0.5461168808594131,0.7185228066505527,0.47243499073700534,0.9999967806651209,ACTG1P2
ACTG1P17,21.449432330883955,-0.4992698329247544,0.448401195676141,-1.1134444728050044,0.2655175837127729,0.9999967806651209,ACTG1P17
ACTG1P14,3.94782726011439,0.2417710186382961,0.9240250117800567,0.2616498639712625,0.793591396905308,0.9999967806651209,ACTG1P14
ACTG1P1,7.762966695936747,-0.13434037837626833,0.662387999843337,-0.20281221641702676,0.8392818090531314,0.9999967806651209,ACTG1P1
ACTG1,16850.721005434367,0.06980260022293429,0.17385543482806612,0.40149794737199557,0.688053549084702,0.9999967806651209,ACTG1
ACTE1P,33.92303955568834,0.18279290018130298,0.3424775972103366,0.5337368098534007,0.5935236380174431,0.9999967806651209,ACTE1P
ACTBP4,6.291538948415007,-0.19233011746250037,0.8496895763036413,-0.22635339166944204,0.8209265752240327,0.9999967806651209,ACTBP4
